created_at,favorite_count,quote_count,reply_count,retweet_count,username,tweet_url,full_text,Label,cleaning,case_folding,tokenize,stopword,stemming,normalized,text_for_tfidf,tfidf_per_word
Tue Apr 02 11:35:58 +0000 2024,1,0,0,0,tartagIiea,https://x.com/tartagIiea/status/1775125016822333776,Daripada membeli ini mending uangnya dipakai untuk cek kesehatan mimeow dan twetwe per berapa bulan sekali atau berkala karena kanker payudara dan serviks di sini masih tinggi and kita harus mulai menyadari ini untuk masa depan kita yang lebih baik sebelum terlambat,positif,Daripada membeli ini mending uangnya dipakai untuk cek kesehatan mimeow dan twetwe per berapa bulan sekali atau berkala karena kanker payudara dan serviks di sini masih tinggi and kita harus mulai menyadari ini untuk masa depan kita yang lebih baik sebelum terlambat,daripada membeli ini mending uangnya dipakai untuk cek kesehatan mimeow dan twetwe per berapa bulan sekali atau berkala karena kanker payudara dan serviks di sini masih tinggi and kita harus mulai menyadari ini untuk masa depan kita yang lebih baik sebelum terlambat,"['daripada', 'membeli', 'ini', 'mending', 'uangnya', 'dipakai', 'untuk', 'cek', 'kesehatan', 'mimeow', 'dan', 'twetwe', 'per', 'berapa', 'bulan', 'sekali', 'atau', 'berkala', 'karena', 'kanker', 'payudara', 'dan', 'serviks', 'di', 'sini', 'masih', 'tinggi', 'and', 'kita', 'harus', 'mulai', 'menyadari', 'ini', 'untuk', 'masa', 'depan', 'kita', 'yang', 'lebih', 'baik', 'sebelum', 'terlambat']","['membeli', 'mending', 'uangnya', 'dipakai', 'cek', 'kesehatan', 'mimeow', 'twetwe', 'berkala', 'kanker', 'payudara', 'serviks', 'and', 'menyadari', 'terlambat']","['beli', 'mending', 'uang', 'pakai', 'cek', 'sehat', 'mimeow', 'twetwe', 'kala', 'kanker', 'payudara', 'serviks', 'and', 'sadar', 'lambat']","['beli', 'mending', 'uang', 'pakai', 'cek', 'sehat', 'mimeow', 'twetwe', 'kala', 'kanker', 'payudara', 'serviks', 'and', 'sadar', 'lambat']",beli mending uang pakai cek sehat mimeow twetwe kala kanker payudara serviks and sadar lambat,"[0.28621176998208236, 0.3578666219950726, 0.2089853477927736, 0.2686171099500437, 0.3006265033423591, 0.19218522072500094, 0.3628655046601433, 0.3628655046601433, 0.3406727175462846, 0.09390628797842587, 0.07739545967449547, 0.2625319903199897, 0.19611392265320807, 0.25736756450772913, 0.3529326894554336]"
Tue Apr 16 07:19:23 +0000 2024,0,0,1,0,abdulsidik,https://x.com/abdulsidik/status/1780133872606576945,Curcuma Xanthorrhiza Rhizoma Temulawak memiliki manfaat yaitu untuk mencegah berbagai jenis kanker seperti kanker usus kanker payudara. Sebuah penelitian juga menunjukkan bahwa kandungan kurkuma pada temulawak dapat mencegah pertumbuhan dan penyebaran kanker prostat.,positif,Curcuma Xanthorrhiza Rhizoma Temulawak memiliki manfaat yaitu untuk mencegah berbagai jenis kanker seperti kanker usus kanker payudara Sebuah penelitian juga menunjukkan bahwa kandungan kurkuma pada temulawak dapat mencegah pertumbuhan dan penyebaran kanker prostat,curcuma xanthorrhiza rhizoma temulawak memiliki manfaat yaitu untuk mencegah berbagai jenis kanker seperti kanker usus kanker payudara sebuah penelitian juga menunjukkan bahwa kandungan kurkuma pada temulawak dapat mencegah pertumbuhan dan penyebaran kanker prostat,"['curcuma', 'xanthorrhiza', 'rhizoma', 'temulawak', 'memiliki', 'manfaat', 'yaitu', 'untuk', 'mencegah', 'berbagai', 'jenis', 'kanker', 'seperti', 'kanker', 'usus', 'kanker', 'payudara', 'sebuah', 'penelitian', 'juga', 'menunjukkan', 'bahwa', 'kandungan', 'kurkuma', 'pada', 'temulawak', 'dapat', 'mencegah', 'pertumbuhan', 'dan', 'penyebaran', 'kanker', 'prostat']","['curcuma', 'xanthorrhiza', 'rhizoma', 'temulawak', 'memiliki', 'manfaat', 'mencegah', 'jenis', 'kanker', 'kanker', 'usus', 'kanker', 'payudara', 'penelitian', 'kandungan', 'kurkuma', 'temulawak', 'mencegah', 'pertumbuhan', 'penyebaran', 'kanker', 'prostat']","['curcuma', 'xanthorrhiza', 'rhizoma', 'temulawak', 'milik', 'manfaat', 'cegah', 'jenis', 'kanker', 'kanker', 'usus', 'kanker', 'payudara', 'teliti', 'kandung', 'kurkuma', 'temulawak', 'cegah', 'tumbuh', 'sebar', 'kanker', 'prostat']","['curcuma', 'xanthorrhiza', 'rhizoma', 'temulawak', 'milik', 'manfaat', 'cegah', 'jenis', 'kanker', 'kanker', 'usus', 'kanker', 'payudara', 'teliti', 'kandung', 'kurkuma', 'temulawak', 'cegah', 'tumbuh', 'sebar', 'kanker', 'prostat']",curcuma xanthorrhiza rhizoma temulawak milik manfaat cegah jenis kanker kanker usus kanker payudara teliti kandung kurkuma temulawak cegah tumbuh sebar kanker prostat,"[0.2758869752544829, 0.2758869752544829, 0.2758869752544829, 0.5274830003215638, 0.2331222841382826, 0.2528964354222025, 0.24243777162355487, 0.2982672267408562, 0.09390628797842587, 0.09390628797842587, 0.2624070370134094, 0.09390628797842587, 0.07739545967449547, 0.25935127036728983, 0.23509441921953333, 0.2758869752544829, 0.5274830003215638, 0.24243777162355487, 0.2529218450608303, 0.3255096257917757, 0.09390628797842587, 0.24191136567065885]"
Tue Mar 26 06:34:03 +0000 2024,0,0,0,0,cinemayo,https://x.com/cinemayo/status/1772512319245078665,Guru cantik penyidap kanker payudara yang setiap hari naik Transjakarta,negatif,Guru cantik penyidap kanker payudara yang setiap hari naik Transjakarta,guru cantik penyidap kanker payudara yang setiap hari naik transjakarta,"['guru', 'cantik', 'penyidap', 'kanker', 'payudara', 'yang', 'setiap', 'hari', 'naik', 'transjakarta']","['guru', 'cantik', 'penyidap', 'kanker', 'payudara', 'transjakarta']","['guru', 'cantik', 'penyidap', 'kanker', 'payudara', 'transjakarta']","['guru', 'cantik', 'penyidap', 'kanker', 'payudara', 'transjakarta']",guru cantik penyidap kanker payudara transjakarta,"[0.2428739039455544, 0.28756570665432224, 0.5578657768696695, 0.09390628797842587, 0.07739545967449547, 0.5578657768696695]"
Tue Mar 26 12:56:12 +0000 2024,1,0,1,0,yesahicians,https://x.com/yesahicians/status/1772608489669407190,Halo maaf gabung bersama ya. setahu saya buat yayasan kanker payudara bisa dicek di Instagram Yayasan Kanker Payudara Indonesia  lokasinya di Jakarta selatan beberapa infonya ada di internet. semoga membantu,positif,Halo maaf gabung bersama ya setahu saya buat yayasan kanker payudara bisa dicek di Instagram Yayasan Kanker Payudara Indonesia  lokasinya di Jakarta selatan beberapa infonya ada di internet semoga membantu,halo maaf gabung bersama ya setahu saya buat yayasan kanker payudara bisa dicek di instagram yayasan kanker payudara indonesia  lokasinya di jakarta selatan beberapa infonya ada di internet semoga membantu,"['halo', 'maaf', 'gabung', 'bersama', 'ya', 'setahu', 'saya', 'buat', 'yayasan', 'kanker', 'payudara', 'bisa', 'dicek', 'di', 'instagram', 'yayasan', 'kanker', 'payudara', 'indonesia', 'lokasinya', 'di', 'jakarta', 'selatan', 'beberapa', 'infonya', 'ada', 'di', 'internet', 'semoga', 'membantu']","['halo', 'maaf', 'gabung', 'ya', 'setahu', 'yayasan', 'kanker', 'payudara', 'dicek', 'instagram', 'yayasan', 'kanker', 'payudara', 'indonesia', 'lokasinya', 'jakarta', 'selatan', 'infonya', 'internet', 'semoga', 'membantu']","['halo', 'maaf', 'gabung', 'ya', 'tahu', 'yayasan', 'kanker', 'payudara', 'cek', 'instagram', 'yayasan', 'kanker', 'payudara', 'indonesia', 'lokasi', 'jakarta', 'selatan', 'info', 'internet', 'moga', 'bantu']","['halo', 'maaf', 'gabung', 'ya', 'tahu', 'yayasan', 'kanker', 'payudara', 'cek', 'instagram', 'yayasan', 'kanker', 'payudara', 'indonesia', 'lokasi', 'jakarta', 'selatan', 'info', 'internet', 'moga', 'bantu']",halo maaf gabung ya tahu yayasan kanker payudara cek instagram yayasan kanker payudara indonesia lokasi jakarta selatan info internet moga bantu,"[0.30738858631248794, 0.3079413047248347, 0.3003615670408128, 0.21662785684360894, 0.3048482513221446, 0.25650253303714066, 0.09390628797842587, 0.07739545967449547, 0.3006265033423591, 0.23224768886974936, 0.25650253303714066, 0.09390628797842587, 0.07739545967449547, 0.22451998245947968, 0.3033621718026387, 0.2554181078443888, 0.2684340535898183, 0.2559923088901247, 0.3033621718026387, 0.2693134460850666, 0.28730924571876904]"
Fri Mar 29 12:03:10 +0000 2024,0,0,0,0,Popbela_com,https://x.com/Popbela_com/status/1773682309235105964,Yuk Kenali Ciri-ciri Kanker Payudara Dan Cara Penyebarannya! https://t.co/QQTYNidHry;;;;,positif,Yuk Kenali Ciriciri Kanker Payudara Dan Cara Penyebarannya httpstcoQQTYNidHry,yuk kenali ciriciri kanker payudara dan cara penyebarannya httpstcoqqtynidhry,"['yuk', 'kenali', 'ciriciri', 'kanker', 'payudara', 'dan', 'cara', 'penyebarannya', 'httpstcoqqtynidhry']","['yuk', 'kenali', 'ciriciri', 'kanker', 'payudara', 'penyebarannya', 'httpstcoqqtynidhry']","['yuk', 'kenal', 'ciriciri', 'kanker', 'payudara', 'sebar', 'httpstcoqqtynidhry']","['yuk', 'kenal', 'ciriciri', 'kanker', 'payudara', 'sebar', 'httpstcoqqtynidhry']",yuk kenal ciriciri kanker payudara sebar httpstcoqqtynidhry,"[0.2752121864259204, 0.3263462938472351, 0.4768597694100465, 0.09390628797842587, 0.07739545967449547, 0.3255096257917757, 0.5680316972360788]"
Sat May 04 13:09:04 +0000 2024,12,0,7,0,Dickneyhotstar,https://x.com/Dickneyhotstar/status/1786744856569893323,awalnya dikasih sama ibu-ibu 1 perumahan dia sudah divonis meninggal karena kanker payudara sama dokter. terus dia minum kombucha  sembuh sampai dokternya bingung. akhirnya jadi ingin mencoba sama ikut belajar bikin semoga bisa bikin sehat juga seperti ibunya ini,negatif,awalnya dikasih sama ibuibu 1 perumahan dia sudah divonis meninggal karena kanker payudara sama dokter terus dia minum kombucha  sembuh sampai dokternya bingung akhirnya jadi ingin mencoba sama ikut belajar bikin semoga bisa bikin sehat juga seperti ibunya ini,awalnya dikasih sama ibuibu 1 perumahan dia sudah divonis meninggal karena kanker payudara sama dokter terus dia minum kombucha  sembuh sampai dokternya bingung akhirnya jadi ingin mencoba sama ikut belajar bikin semoga bisa bikin sehat juga seperti ibunya ini,"['awalnya', 'dikasih', 'sama', 'ibuibu', '1', 'perumahan', 'dia', 'sudah', 'divonis', 'meninggal', 'karena', 'kanker', 'payudara', 'sama', 'dokter', 'terus', 'dia', 'minum', 'kombucha', 'sembuh', 'sampai', 'dokternya', 'bingung', 'akhirnya', 'jadi', 'ingin', 'mencoba', 'sama', 'ikut', 'belajar', 'bikin', 'semoga', 'bisa', 'bikin', 'sehat', 'juga', 'seperti', 'ibunya', 'ini']","['dikasih', 'ibuibu', '1', 'perumahan', 'divonis', 'meninggal', 'kanker', 'payudara', 'dokter', 'minum', 'kombucha', 'sembuh', 'dokternya', 'bingung', 'mencoba', 'belajar', 'bikin', 'semoga', 'bikin', 'sehat', 'ibunya']","['kasih', 'ibuibu', '1', 'rumah', 'vonis', 'tinggal', 'kanker', 'payudara', 'dokter', 'minum', 'kombucha', 'sembuh', 'dokter', 'bingung', 'coba', 'ajar', 'bikin', 'moga', 'bikin', 'sehat', 'ibu']","['kasih', 'ibuibu', '1', 'rumah', 'vonis', 'tinggal', 'kanker', 'payudara', 'dokter', 'minum', 'kombucha', 'sembuh', 'dokter', 'bingung', 'coba', 'ajar', 'bikin', 'moga', 'bikin', 'sehat', 'ibu']",kasih ibuibu 1 rumah vonis tinggal kanker payudara dokter minum kombucha sembuh dokter bingung coba ajar bikin moga bikin sehat ibu,"[0.23172020096693358, 0.23005856966905325, 0, 0.24447050291674444, 0.3234767050027584, 0.208280794159485, 0.09390628797842587, 0.07739545967449547, 0.18066748043215114, 0.2646246946233457, 0.3237914326611317, 0.22642399274539, 0.18066748043215114, 0.2596411352716011, 0.268233613441441, 0.22715819483351332, 0.29120856713389887, 0.2693134460850666, 0.29120856713389887, 0.19218522072500094, 0.24497623552704606]"
Sat May 11 12:18:49 +0000 2024,0,0,2,0,therealassyeh,https://x.com/therealassyeh/status/1789268925437645027,Saudaraku 2017 kemarin divonis kanker payudara katanya karena KB implan,negatif,Saudaraku 2017 kemarin divonis kanker payudara katanya karena KB implan,saudaraku 2017 kemarin divonis kanker payudara katanya karena kb implan,"['saudaraku', '2017', 'kemarin', 'divonis', 'kanker', 'payudara', 'katanya', 'karena', 'kb', 'implan']","['saudaraku', '2017', 'kemarin', 'divonis', 'kanker', 'payudara', 'kb', 'implan']","['saudara', '2017', 'kemarin', 'vonis', 'kanker', 'payudara', 'kb', 'implan']","['saudara', '2017', 'kemarin', 'vonis', 'kanker', 'payudara', 'kb', 'implan']",saudara 2017 kemarin vonis kanker payudara kb implan,"[0.2839335229697293, 0.2869295446987561, 0.24660449052104927, 0.3234767050027584, 0.09390628797842587, 0.07739545967449547, 0.3664753185107791, 0.5153132462518931]"
Sat May 11 11:33:51 +0000 2024,0,0,0,0,lalalarasa06,https://x.com/lalalarasa06/status/1789257608269836717,Ini benar saya pernah bertemu obygn dia bilang KB hormonal seperti pil dan suntik itu ada efeknya salah satunya kanker payudara dan serviks jadi buat teman-teman yang punya riwayat kanker payudara dari keluarga sangat tidak disarankan. Biasanya IUD atau ya kondom saja,positif,Ini benar saya pernah bertemu obygn dia bilang KB hormonal seperti pil dan suntik itu ada efeknya salah satunya kanker payudara dan serviks jadi buat temanteman yang punya riwayat kanker payudara dari keluarga sangat tidak disarankan Biasanya IUD atau ya kondom saja,ini benar saya pernah bertemu obygn dia bilang kb hormonal seperti pil dan suntik itu ada efeknya salah satunya kanker payudara dan serviks jadi buat temanteman yang punya riwayat kanker payudara dari keluarga sangat tidak disarankan biasanya iud atau ya kondom saja,"['ini', 'benar', 'saya', 'pernah', 'bertemu', 'obygn', 'dia', 'bilang', 'kb', 'hormonal', 'seperti', 'pil', 'dan', 'suntik', 'itu', 'ada', 'efeknya', 'salah', 'satunya', 'kanker', 'payudara', 'dan', 'serviks', 'jadi', 'buat', 'temanteman', 'yang', 'punya', 'riwayat', 'kanker', 'payudara', 'dari', 'keluarga', 'sangat', 'tidak', 'disarankan', 'biasanya', 'iud', 'atau', 'ya', 'kondom', 'saja']","['bertemu', 'obygn', 'bilang', 'kb', 'hormonal', 'pil', 'suntik', 'efeknya', 'salah', 'satunya', 'kanker', 'payudara', 'serviks', 'temanteman', 'riwayat', 'kanker', 'payudara', 'keluarga', 'disarankan', 'iud', 'ya', 'kondom']","['temu', 'obygn', 'bilang', 'kb', 'hormonal', 'pil', 'suntik', 'efek', 'salah', 'satu', 'kanker', 'payudara', 'serviks', 'temanteman', 'riwayat', 'kanker', 'payudara', 'keluarga', 'saran', 'iud', 'ya', 'kondom']","['temu', 'obygn', 'bilang', 'kb', 'hormonal', 'pil', 'suntik', 'efek', 'salah', 'satu', 'kanker', 'payudara', 'serviks', 'temanteman', 'riwayat', 'kanker', 'payudara', 'keluarga', 'saran', 'iud', 'ya', 'kondom']",temu obygn bilang kb hormonal pil suntik efek salah satu kanker payudara serviks temanteman riwayat kanker payudara keluarga saran iud ya kondom,"[0.2451165812161928, 0.3292466293698196, 0.21379870980115556, 0.3664753185107791, 0.2937142579530369, 0.29036704566205057, 0.3068665696438882, 0.25587800840981717, 0.2073116230101673, 0.24872909694548728, 0.09390628797842587, 0.07739545967449547, 0.2625319903199897, 0.35255094617252225, 0.30995615610228, 0.09390628797842587, 0.07739545967449547, 0.28945193380840073, 0.32574777792770476, 0.32696331100988046, 0.21662785684360894, 0.3292466293698196]"
Fri Apr 19 00:46:24 +0000 2024,0,0,0,0,myucils,https://x.com/myucils/status/1781122141641212115,Dalam waktu dekat saja sudah 2 kali mendengar kasus orang meninggal karena kanker payudara. Penyebabnya sama sering makan makanan yang tidak sehat dibarengi kurang olahraga. Serem,negatif,Dalam waktu dekat saja sudah 2 kali mendengar kasus orang meninggal karena kanker payudara Penyebabnya sama sering makan makanan yang tidak sehat dibarengi kurang olahraga Serem,dalam waktu dekat saja sudah 2 kali mendengar kasus orang meninggal karena kanker payudara penyebabnya sama sering makan makanan yang tidak sehat dibarengi kurang olahraga serem,"['dalam', 'waktu', 'dekat', 'saja', 'sudah', '2', 'kali', 'mendengar', 'kasus', 'orang', 'meninggal', 'karena', 'kanker', 'payudara', 'penyebabnya', 'sama', 'sering', 'makan', 'makanan', 'yang', 'tidak', 'sehat', 'dibarengi', 'kurang', 'olahraga', 'serem']","['2', 'kali', 'mendengar', 'orang', 'meninggal', 'kanker', 'payudara', 'penyebabnya', 'makan', 'makanan', 'sehat', 'dibarengi', 'olahraga', 'serem']","['2', 'kali', 'dengar', 'orang', 'tinggal', 'kanker', 'payudara', 'sebab', 'makan', 'makan', 'sehat', 'bareng', 'olahraga', 'rem']","['2', 'kali', 'dengar', 'orang', 'tinggal', 'kanker', 'payudara', 'sebab', 'makan', 'makan', 'sehat', 'bareng', 'olahraga', 'rem']",2 kali dengar orang tinggal kanker payudara sebab makan makan sehat bareng olahraga rem,"[0, 0.2478139086938486, 0.348117583688747, 0.2124743618918569, 0.208280794159485, 0.09390628797842587, 0.07739545967449547, 0.27092726881222656, 0.33461084547317915, 0.33461084547317915, 0.19218522072500094, 0.24313033397605063, 0.3548931821769028, 0.35112848754143755]"
Sat May 11 10:43:04 +0000 2024,0,0,0,0,benvienth,https://x.com/benvienth/status/1789244830155149739,Apa jangan-jangan almarhum mama terkena kanker payudara karena ini juga ya?,negatif,Apa janganjangan almarhum mama terkena kanker payudara karena ini juga ya,apa janganjangan almarhum mama terkena kanker payudara karena ini juga ya,"['apa', 'janganjangan', 'almarhum', 'mama', 'terkena', 'kanker', 'payudara', 'karena', 'ini', 'juga', 'ya']","['janganjangan', 'almarhum', 'mama', 'terkena', 'kanker', 'payudara', 'ya']","['janganjangan', 'almarhum', 'mama', 'kena', 'kanker', 'payudara', 'ya']","['janganjangan', 'almarhum', 'mama', 'kena', 'kanker', 'payudara', 'ya']",janganjangan almarhum mama kena kanker payudara ya,"[0.5382884266840551, 0.2593080418147679, 0.31188107250462516, 0.20218776526454507, 0.09390628797842587, 0.07739545967449547, 0.21662785684360894]"
Tue May 14 15:13:17 +0000 2024,0,0,0,0,idnws_com,https://x.com/idnws_com/status/1790399994530554128,Mbak Nunung kanker payudara,negatif,Mbak Nunung kanker payudara,mbak nunung kanker payudara,"['mbak', 'nunung', 'kanker', 'payudara']","['mbak', 'nunung', 'kanker', 'payudara']","['mbak', 'nunung', 'kanker', 'payudara']","['mbak', 'nunung', 'kanker', 'payudara']",mbak nunung kanker payudara,"[0.30377305984785297, 0.33743867355800466, 0.09390628797842587, 0.07739545967449547]"
Sat May 11 09:53:05 +0000 2024,0,0,0,0,brynn_brew69327,https://x.com/brynn_brew69327/status/1789232251827577331,Kalimantan Tengah Angka Suspek Kanker Payudara Tinggi Warga Waspada! | Blusukan Kru MMC ada 20.770 wanita di Kalimantan Tengah jadi suspek kanker payudara. Astagfirullah bagaimana ya pendapat warga?,negatif,Kalimantan Tengah Angka Suspek Kanker Payudara Tinggi Warga Waspada  Blusukan Kru MMC ada 20770 wanita di Kalimantan Tengah jadi suspek kanker payudara Astagfirullah bagaimana ya pendapat warga,kalimantan tengah angka suspek kanker payudara tinggi warga waspada  blusukan kru mmc ada 20770 wanita di kalimantan tengah jadi suspek kanker payudara astagfirullah bagaimana ya pendapat warga,"['kalimantan', 'tengah', 'angka', 'suspek', 'kanker', 'payudara', 'tinggi', 'warga', 'waspada', 'blusukan', 'kru', 'mmc', 'ada', '20770', 'wanita', 'di', 'kalimantan', 'tengah', 'jadi', 'suspek', 'kanker', 'payudara', 'astagfirullah', 'bagaimana', 'ya', 'pendapat', 'warga']","['kalimantan', 'angka', 'suspek', 'kanker', 'payudara', 'warga', 'waspada', 'blusukan', 'kru', 'mmc', '20770', 'wanita', 'kalimantan', 'suspek', 'kanker', 'payudara', 'astagfirullah', 'ya', 'pendapat', 'warga']","['kalimantan', 'angka', 'suspek', 'kanker', 'payudara', 'warga', 'waspada', 'blusukan', 'kru', 'mmc', '20770', 'wanita', 'kalimantan', 'suspek', 'kanker', 'payudara', 'astagfirullah', 'ya', 'dapat', 'warga']","['kalimantan', 'angka', 'suspek', 'kanker', 'payudara', 'warga', 'waspada', 'blusukan', 'kru', 'mmc', '20770', 'wanita', 'kalimantan', 'suspek', 'kanker', 'payudara', 'astagfirullah', 'ya', 'dapat', 'warga']",kalimantan angka suspek kanker payudara warga waspada blusukan kru mmc 20770 wanita kalimantan suspek kanker payudara astagfirullah ya dapat warga,"[0.4677444112439692, 0.28667430219853307, 0.4677444112439692, 0.09390628797842587, 0.07739545967449547, 0.2858585504917115, 0.3343043960731307, 0.23387220562198457, 0.23387220562198457, 0.30140617008211984, 0.23387220562198457, 0.23462261248529223, 0.4677444112439692, 0.4677444112439692, 0.09390628797842587, 0.07739545967449547, 0.23387220562198457, 0.21662785684360894, 0.3216106575784455, 0.2858585504917115]"
Thu May 16 05:20:02 +0000 2024,0,0,0,0,herman__joseph,https://x.com/herman__joseph/status/1790975473302081732,Kisah Aktris yang diangkat rahimnya saat perjuangannya lawan Kanker Payudara,negatif,Kisah Aktris yang diangkat rahimnya saat perjuangannya lawan Kanker Payudara,kisah aktris yang diangkat rahimnya saat perjuangannya lawan kanker payudara,"['kisah', 'aktris', 'yang', 'diangkat', 'rahimnya', 'saat', 'perjuangannya', 'lawan', 'kanker', 'payudara']","['kisah', 'aktris', 'diangkat', 'rahimnya', 'perjuangannya', 'lawan', 'kanker', 'payudara']","['kisah', 'aktris', 'angkat', 'rahim', 'juang', 'lawan', 'kanker', 'payudara']","['kisah', 'aktris', 'angkat', 'rahim', 'juang', 'lawan', 'kanker', 'payudara']",kisah aktris angkat rahim juang lawan kanker payudara,"[0.31805209326980355, 0.3271287028653879, 0.22275327648981308, 0.18464259543157524, 0.22452729121297255, 0.22498007090933314, 0.09390628797842587, 0.07739545967449547]"
